Rank,User_Id,Commnet_Amount
1664,7507342,1
1665,6648058,1
1666,37342207,1
1667,4521,1
1668,15528749,1
1669,3172612,1
1670,48360907,1
1671,35229888,1
1672,68451560,1
1673,64118388,1
1674,54768372,1
1675,66502708,1
1676,73191754,1
1677,17786427,1
1678,25113802,1
1679,28216176,1
1680,65969700,1
1681,57856608,1
1682,6370453,1
1683,60973372,1
1684,41261828,1
1685,16538221,1
1686,73102441,1
1687,72523642,1
1688,9450975,1
1689,34842747,1
1690,63293926,1
1691,51131132,1
1692,56137599,1
1693,72159132,1
1694,71379321,1
1695,62638396,1
1696,73300221,1
1697,39488530,1
1698,66040478,1
1699,66947705,1
1700,67273005,1
1701,66163923,1
1702,58848326,1
1703,49120908,1
1704,49506240,1
1705,62059909,1
1706,66583523,1
1707,50281829,1
1708,53537165,1
1709,48988684,1
1710,63815968,1
1711,71698842,1
1712,69319706,1
1713,74367201,1
1714,51185127,1
1715,15801276,1
1716,67546632,1
1717,15030431,1
1718,68506259,1
1719,72068348,1
1720,19290883,1
1721,64454128,1
1722,50989617,1
1723,47295927,1
1724,70149447,1
1725,3124084,1
1726,74338559,1
1727,8567583,1
1728,27904731,1
1729,52427560,1
1730,53016738,1
1731,74388708,1
1732,68961979,1
1733,72915075,1
1734,48604786,1
1735,31629175,1
1736,54947086,1
1737,44818195,1
1738,68607076,1
1739,68223364,1
1740,22037283,1
1741,59242658,1
1742,17629662,1
1743,60132565,1
1744,66162794,1
1745,13532172,1
1746,29965291,1
1747,60672694,1
1748,69166970,1
1749,60685802,1
1750,31979914,1
1751,69678927,1
1752,73705856,1
1753,50717236,1
1754,13251573,1
1755,73059861,1
1756,59977247,1
1757,61802038,1
1758,39702585,1
1759,33947,1
1760,15223429,1
1761,74414376,1
1762,74414278,1
1763,59713367,1
1764,42675418,1
1765,66226092,1
1766,73939432,1
1767,12380356,1
1768,59656291,1
1769,52592311,1
1770,53822165,1
1771,69447762,1
1772,44919215,1
1773,66387365,1
1774,74157720,1
1775,74422956,1
1776,73180925,1
1777,59278376,1
1778,73257151,1
1779,67957588,1
1780,49789568,1
1781,46577552,1
1782,2391266,1
1783,34948623,1
1784,74433432,1
1785,49126225,1
1786,45767360,1
1787,57701352,1
1788,764513,1
1789,69532893,1
1790,66990569,1
1791,51150394,1
1792,74446131,1
1793,1081096,1
1794,59397827,1
1795,72389189,1
1796,9333216,1
1797,70774251,1
1798,60344904,1
1799,21146556,1
1800,58016676,1
1801,64821541,1
1802,74466595,1
1803,51310226,1
1804,74466609,1
1805,64672620,1
1806,11594615,1
1807,71239817,1
1808,57101688,1
1809,21240153,1
1810,63523699,1
1811,1873863,1
1812,74478467,1
1813,55947331,1
1814,74477053,1
1815,200226,1
1816,63953159,1
1817,13136323,1
1818,66301481,1
1819,55214517,1
1820,56323055,1
1821,13220545,1
1822,68841988,1
1823,60947376,1
1824,21083463,1
1825,73767247,1
1826,72731360,1
1827,62630759,1
1828,62077504,1
1829,70175995,1
1830,71420392,1
1831,56661256,1
1832,59865817,1
1833,74507780,1
1834,18309191,1
1835,68594844,1
1836,64231191,1
1837,69824207,1
1838,54855801,1
1839,26558523,1
1840,69862167,1
1841,69308274,1
1842,33610723,1
1843,20367268,1
1844,67802688,1
1845,74234879,1
1846,60900478,1
1847,50833285,1
1848,69318280,1
1849,72035547,1
1850,69989918,1
1851,53708232,1
1852,30649953,1
1853,61239975,1
1854,72414603,1
1855,60699365,1
1856,59157758,1
1857,54871903,1
1858,288194,1
1859,20415991,1
1860,73453829,1
1861,11786246,1
1862,48620481,1
1863,7658306,1
1864,72481763,1
1865,10531087,1
1866,74529948,1
1867,63033907,1
1868,62131595,1
1869,42185268,1
1870,7896423,1
1871,74530011,1
1872,71875020,1
1873,60536307,1
1874,61624104,1
1875,18300020,1
1876,74539947,1
1877,67162746,1
1878,68743936,1
1879,50263083,1
1880,16005621,1
1881,56534744,1
1882,25796928,1
1883,60693804,1
1884,26542009,1
1885,66923406,1
1886,74099068,1
1887,66106267,1
1888,35867484,1
1889,60104105,1
1890,31144707,1
1891,59857010,1
1892,409557,1
1893,65318669,1
1894,62335990,1
1895,52539234,1
1896,56932054,1
1897,2681151,1
1898,22360434,1
1899,67489859,1
1900,58876174,1
1901,13816094,1
1902,6694190,1
1903,65296243,1
1904,63563428,1
1905,56219247,1
1906,65421780,1
1907,69908612,1
1908,74561193,1
1909,26254055,1
1910,71831349,1
1911,74571746,1
1912,42417460,1
1913,68128004,1
1914,72992354,1
1915,69419723,1
1916,66174815,1
1917,51852667,1
1918,57050156,1
1919,62791533,1
1920,21650452,1
1921,26735245,1
1922,7175933,1
1923,72172875,1
1924,54868925,1
1925,40195285,1
1926,21480664,1
1927,69291576,1
1928,1337752,1
1929,65297036,1
1930,6934807,1
1931,74584429,1
1932,53971594,1
1933,74584837,1
1934,73148533,1
1935,13121876,1
1936,64335308,1
1937,12335584,1
1938,22771514,1
1939,69153182,1
1940,27294261,1
1941,3969850,1
1942,73616662,1
1943,57949932,1
1944,47650336,1
1945,74601470,1
1946,55175823,1
1947,37105403,1
1948,44811612,1
1949,48798745,1
1950,63763979,1
1951,62771254,1
1952,61510848,1
1953,62571336,1
1954,68136522,1
1955,1675304,1
1956,21398696,1
1957,72669405,1
1958,66848589,1
1959,60600640,1
1960,58116512,1
1961,70502794,1
1962,69233744,1
1963,21173463,1
1964,57788458,1
1965,61317479,1
1966,73983259,1
1967,65643582,1
1968,17224565,1
1969,57518000,1
1970,74604372,1
1971,33414218,1
1972,69013560,1
1973,68208915,1
1974,61274383,1
1975,64933376,1
1976,58030595,1
1977,4215958,1
1978,71646394,1
1979,74625996,1
1980,67948454,1
1981,21720695,1
1982,59803352,1
1983,69616667,1
1984,61852274,1
1985,66018011,1
1986,42831541,1
1987,63610609,1
1988,73553912,1
1989,25582541,1
1990,53944750,1
1991,47150174,1
1992,8419929,1
1993,73782909,1
1994,17430015,1
1995,12881169,1
1996,148817,1
1997,10962769,1
1998,46923599,1
1999,62442478,1
2000,61129966,1
2001,45944165,1
2002,16864126,1
2003,69415522,1
2004,68105791,1
2005,35544359,1
2006,60642636,1
2007,67033036,1
2008,48228466,1
2009,40993629,1
2010,39513898,1
2011,68814049,1
2012,47489990,1
2013,56051542,1
2014,74645783,1
2015,22502625,1
2016,39606885,1
2017,67882760,1
2018,59307473,1
2019,11800525,1
2020,4643497,1
2021,50057403,1
2022,23861980,1
2023,60532257,1
2024,18610775,1
2025,1542882,1
2026,484542,1
2027,14616464,1
2028,53386264,1
2029,12455066,1
2030,18813236,1
2031,67691863,1
2032,16462860,1
2033,69512119,1
2034,25240054,1
2035,40184095,1
2036,58015783,1
2037,56288926,1
2038,60617186,1
2039,55157730,1
2040,55730595,1
2041,41298728,1
2042,74406307,1
2043,66732933,1
2044,46677455,1
2045,67690668,1
2046,10586159,1
2047,59435442,1
2048,34810170,1
2049,72568518,1
2050,69574421,1
2051,54543900,1
2052,11315102,1
2053,65481849,1
2054,63888444,1
2055,63106589,1
2056,64775652,1
2057,73295558,1
2058,21695098,1
2059,15653031,1
2060,73207496,1
2061,40931841,1
2062,63754059,1
2063,69971664,1
2064,67277961,1
2065,52670281,1
2066,35067340,1
2067,26798888,1
2068,56554971,1
2069,72729370,1
2070,59208222,1
2071,40765142,1
2072,65799942,1
2073,41626151,1
2074,59399380,1
2075,68181342,1
2076,6262202,1
2077,10758826,1
2078,50425741,1
2079,69615943,1
2080,67589705,1
2081,60463903,1
2082,18626273,1
2083,74695197,1
2084,73902727,1
2085,56011265,1
2086,69375545,1
2087,74714112,1
2088,32410781,1
2089,49965516,1
2090,70050419,1
2091,58367097,1
2092,51084774,1
2093,55238220,1
2094,46086038,1
2095,74175817,1
2096,58311479,1
2097,64558030,1
2098,34696760,1
2099,74723093,1
2100,67474785,1
2101,36916258,1
2102,39269737,1
2103,73808259,1
2104,68946700,1
2105,5377162,1
2106,67806086,1
2107,46890990,1
2108,23329577,1
2109,47016235,1
2110,71654709,1
2111,61237644,1
2112,72777017,1
2113,55692636,1
2114,35212978,1
2115,65435309,1
2116,66165484,1
2117,64702004,1
2118,66311476,1
2119,52031243,1
2120,48639635,1
2121,32669211,1
2122,27262757,1
2123,2883064,1
2124,49745757,1
2125,73882041,1
2126,36881565,1
2127,30532542,1
2128,45219743,1
2129,14668779,1
2130,64308399,1
2131,65950850,1
2132,69773742,1
2133,66956659,1
2134,63580442,1
2135,18412853,1
2136,59338407,1
2137,3984940,1
2138,69668218,1
2139,46849247,1
2140,37107822,1
2141,63059608,1
2142,67197839,1
2143,13657593,1
2144,26638778,1
2145,58431070,1
2146,67587669,1
2147,57168560,1
2148,57878347,1
2149,15101278,1
2150,2207629,1
2151,56952313,1
2152,71803302,1
2153,65529412,1
2154,42395850,1
2155,21053661,1
2156,8376791,1
2157,16715920,1
2158,23580303,1
2159,43157959,1
2160,3668075,1
2161,8823429,1
2162,65568852,1
2163,63464475,1
2164,28392639,1
2165,61277238,1
2166,14103812,1
2167,29152835,1
2168,69633386,1
2169,14195,1
2170,74761355,1
2171,70218161,1
2172,73833622,1
2173,60667847,1
2174,56857327,1
2175,69449816,1
2176,69489591,1
2177,54163811,1
2178,69547705,1
2179,46943110,1
2180,52506023,1
2181,34004821,1
2182,10529237,1
2183,55135713,1
2184,9546450,1
2185,56059393,1
2186,73879405,1
2187,70718934,1
2188,7654529,1
2189,3125003,1
2190,15751458,1
2191,48711432,1
2192,49319889,1
2193,50165703,1
2194,2941247,1
2195,64502587,1
2196,4143793,1
2197,74784114,1
2198,73195299,1
2199,47400633,1
2200,7449791,1
2201,28959210,1
2202,3833484,1
2203,52965632,1
2204,61711250,1
2205,73747759,1
2206,65907143,1
2207,17274283,1
2208,137445,1
2209,71726710,1
2210,17698608,1
2211,53406551,1
2212,71946222,1
2213,21309026,1
2214,56809577,1
2215,51102093,1
2216,5494303,1
2217,51590816,1
2218,21208144,1
2219,66983264,1
2220,31687987,1
2221,65692561,1
2222,74801012,1
2223,71143868,1
2224,42659470,1
2225,26428142,1
2226,54790476,1
2227,60245469,1
2228,71710839,1
2229,32447433,1
2230,58104176,1
2231,74807987,1
2232,74213970,1
2233,67316865,1
2234,69123976,1
2235,73868115,1
2236,73669642,1
2237,4810081,1
2238,69952516,1
2239,31843986,1
2240,65342902,1
2241,17973800,1
2242,72563663,1
2243,56577950,1
2244,54486804,1
2245,13343277,1
2246,41537163,1
2247,61521841,1
2248,74814293,1
2249,7625263,1
2250,26434,1
2251,66389336,1
2252,35875606,1
2253,54558956,1
2254,60706933,1
2255,60995718,1
2256,67153200,1
2257,69693019,1
2258,57683163,1
2259,52044447,1
2260,30014304,1
2261,46916417,1
2262,924439,1
2263,32004085,1
2264,69447657,1
2265,1889168,1
2266,13763814,1
2267,69642208,1
2268,4408604,1
2269,40671412,1
2270,69401844,1
2271,31941469,1
2272,65675836,1
2273,484157,1
2274,12878760,1
2275,74815297,1
2276,41524452,1
2277,66208065,1
2278,66532670,1
2279,23996315,1
2280,56622537,1
2281,16627967,1
2282,64763668,1
2283,11863299,1
2284,65443890,1
2285,46023117,1
2286,6533444,1
2287,1008759,1
2288,72851790,1
2289,49163135,1
2290,70102503,1
2291,67038353,1
2292,13602,1
2293,51083000,1
2294,25320463,1
2295,72471345,1
2296,34963770,1
2297,69739042,1
2298,68686218,1
2299,55544343,1
2300,169654,1
2301,6867902,1
2302,1761457,1
2303,51268395,1
2304,72065695,1
2305,58063669,1
2306,21967225,1
2307,40205889,1
2308,61686088,1
2309,71692968,1
2310,68036648,1
2311,74261598,1
2312,29669442,1
2313,61659589,1
2314,50495743,1
2315,63417525,1
2316,61776976,1
2317,56825716,1
2318,71826285,1
2319,150712,1
2320,69665001,1
2321,56039606,1
2322,72495431,1
2323,15803918,1
2324,63602190,1
2325,62338059,1
2326,793944,1
2327,62171888,1
2328,71805964,1
2329,1400930,1
2330,30744670,1
2331,74911806,1
2332,14345784,1
2333,3929853,1
2334,40458601,1
2335,44671824,1
2336,74496249,1
2337,63887614,1
2338,42538743,1
2339,54512636,1
2340,67690854,1
2341,26969383,1
2342,72853084,1
2343,22933450,1
2344,19577269,1
2345,22396034,1
2346,61567528,1
2347,38720695,1
2348,67326083,1
2349,34265574,1
2350,55010272,1
2351,40816570,1
2352,69772102,1
2353,57372203,1
2354,64521618,1
2355,48017064,1
2356,64475986,1
2357,53725592,1
2358,61811606,1
2359,37906858,1
2360,71460760,1
2361,63281742,1
2362,52181995,1
2363,51104041,1
2364,30918791,1
2365,74342624,1
2366,69236786,1
2367,68767893,1
2368,57306959,1
2369,72902283,1
2370,43768554,1
2371,20729437,1
2372,68668158,1
2373,63594194,1
2374,59716090,1
2375,51840115,1
2376,15708107,1
2377,22665442,1
2378,50750420,1
2379,39260203,1
2380,74821591,1
2381,59261580,1
2382,62309827,1
2383,73222449,1
2384,71537368,1
2385,73747715,1
2386,74897224,1
2387,69748875,1
2388,42021065,1
2389,21948725,1
2390,67145059,1
2391,66599702,1
2392,57014129,1
2393,752499,1
2394,57241638,1
2395,25562101,1
2396,58308303,1
2397,67706987,1
2398,54721975,1
2399,73136624,1
2400,73711467,1
2401,43386555,1
2402,45328700,1
2403,57790870,1
2404,46894145,1
2405,61822221,1
2406,56732573,1
2407,38794108,1
2408,56326735,1
2409,9712408,1
2410,44190203,1
2411,71826832,1
2412,64943097,1
2413,36526598,1
2414,58469944,1
2415,74987771,1
2416,17032960,1
2417,11315059,1
2418,66146826,1
2419,6368171,1
2420,67422548,1
2421,73868908,1
2422,74994271,1
2423,74994310,1
2424,10067875,1
2425,58213233,1
2426,58539841,1
2427,62489268,1
2428,72803033,1
2429,54858347,1
2430,22063868,1
2431,42297850,1
2432,74994163,1
2433,72730679,1
2434,72125059,1
2435,21646932,1
2436,20423655,1
2437,74735605,1
2438,55020837,1
2439,43302281,1
2440,74028582,1
2441,55223987,1
2442,53402379,1
2443,41187374,1
2444,75002421,1
2445,56193384,1
2446,61483423,1
2447,63512699,1
2448,75002458,1
2449,26441721,1
2450,62801250,1
2451,17555773,1
2452,39184622,1
2453,65445764,1
2454,54824692,1
2455,52892795,1
2456,37076425,1
2457,71007060,1
2458,1403397,1
2459,22015824,1
2460,12685422,1
2461,12760088,1
2462,29498641,1
2463,61700239,1
2464,56934562,1
2465,10684926,1
2466,5382858,1
2467,31231819,1
2468,56781528,1
2469,62443900,1
2470,38904373,1
2471,4436673,1
2472,15870922,1
2473,75011784,1
2474,73290251,1
2475,35346,1
2476,56114092,1
2477,19076210,1
2478,12425559,1
2479,2036313,1
2480,59441237,1
2481,67273337,1
2482,16538033,1
2483,21947777,1
2484,57296731,1
2485,62136381,1
2486,1022763,1
2487,69597166,1
2488,42933977,1
2489,67285704,1
2490,75026490,1
2491,46402288,1
2492,71591927,1
2493,55863179,1
2494,75026573,1
2495,4188273,1
2496,62272639,1
2497,45950211,1
2498,69345951,1
2499,68802622,1
2500,22144882,1
2501,28486339,1
2502,60574091,1
2503,57747426,1
2504,17072050,1
2505,576146,1
2506,72505522,1
2507,72811767,1
2508,67764867,1
2509,74243471,1
2510,67698645,1
2511,73444046,1
2512,66810086,1
2513,60257471,1
2514,64330752,1
2515,32896840,1
2516,59495050,1
2517,71278594,1
2518,8725263,1
2519,69739993,1
2520,56192,1
2521,5172517,1
2522,22852571,1
2523,9428763,1
2524,36000219,1
2525,68710428,1
2526,68557282,1
2527,67311754,1
2528,26135627,1
2529,67028879,1
2530,32012938,1
2531,17523848,1
2532,27162868,1
2533,67833400,1
2534,75068996,1
2535,2020704,1
2536,75088291,1
2537,48132620,1
2538,17202893,1
2539,763584,1
2540,55063114,1
2541,772923,1
2542,706113,1
2543,74246349,1
2544,100295,1
2545,74953587,1
2546,54045558,1
2547,33647677,1
2548,72377021,1
2549,74158595,1
2550,60535332,1
2551,20917801,1
2552,2301526,1
2553,74222594,1
2554,7188931,1
2555,69652102,1
2556,55366429,1
2557,16705459,1
2558,703589,1
2559,75111913,1
2560,63731007,1
2561,72647688,1
2562,74937532,1
2563,7393503,1
2564,22284543,1
2565,33885048,1
2566,61171538,1
2567,62654932,1
2568,66605216,1
2569,1577030,1
2570,75118942,1
2571,66110224,1
2572,72750997,1
2573,58866253,1
2574,65872225,1
2575,65875405,1
2576,66528162,1
2577,60496781,1
2578,29478830,1
2579,63916444,1
2580,74122605,1
2581,73741891,1
2582,439379,1
2583,75103754,1
2584,13532920,1
2585,67970635,1
2586,54980872,1
2587,30377320,1
2588,42437322,1
2589,62523864,1
2590,72918945,1
2591,120219,1
2592,55779200,1
2593,74620801,1
2594,48184428,1
2595,57292143,1
2596,74081044,1
2597,46987279,1
2598,17480077,1
2599,66411136,1
2600,54457,1
2601,69001627,1
2602,46831785,1
2603,65293645,1
2604,5778979,1
2605,75144974,1
2606,67025026,1
2607,54612460,1
2608,49781883,1
2609,60657090,1
2610,75143701,1
2611,73664,1
2612,41861,1
2613,68504825,1
2614,66738058,1
2615,4484998,1
2616,33084,1
2617,65981899,1
2618,65680091,1
2619,63383402,1
2620,60472244,1
2621,25147986,1
2622,41260666,1
2623,22437897,1
2624,68725328,1
2625,74523965,1
2626,12774711,1
2627,10346830,1
2628,68002538,1
2629,52631142,1
2630,53361475,1
2631,74515190,1
2632,55693326,1
2633,74235158,1
2634,30162120,1
2635,57769711,1
2636,73648146,1
2637,46878928,1
2638,21338958,1
2639,65839245,1
2640,62030768,1
2641,74367308,1
2642,46890428,1
2643,75162972,1
2644,55896153,1
2645,67022947,1
2646,4296052,1
2647,75171559,1
2648,564370,1
2649,1480252,1
2650,2355,1
2651,67438872,1
2652,68260433,1
2653,28012504,1
2654,58391621,1
2655,51405076,1
2656,14613502,1
2657,74499915,1
2658,75183990,1
2659,66780517,1
2660,11311665,1
2661,55952738,1
2662,56882030,1
2663,53658262,1
2664,75194544,1
2665,26846505,1
2666,32702880,1
2667,75194703,1
2668,15779530,1
2669,57798020,1
2670,64952769,1
2671,26440549,1
2672,22827636,1
2673,71206326,1
2674,70663721,1
2675,65275751,1
2676,1575396,1
2677,64705582,1
2678,37268231,1
2679,59965317,1
2680,68555885,1
2681,56588248,1
2682,33064148,1
2683,11034330,1
2684,69507464,1
2685,57758046,1
2686,72237058,1
2687,65883026,1
2688,62646401,1
2689,65516977,1
2690,73343993,1
2691,45917968,1
2692,61859749,1
2693,46817407,1
2694,4084474,1
2695,69648413,1
2696,15443002,1
2697,60428100,1
2698,53049190,1
2699,4449793,1
2700,48093391,1
2701,74677615,1
2702,74319057,1
2703,62924573,1
2704,66388109,1
2705,14812273,1
2706,63220883,1
2707,67088424,1
2708,57624354,1
2709,2647308,1
2710,63613188,1
2711,22490295,1
2712,64318485,1
2713,53877766,1
2714,65084683,1
2715,73692237,1
2716,66719145,1
2717,65745328,1
2718,70034960,1
2719,47312901,1
2720,63494943,1
2721,5908939,1
2722,70479105,1
2723,10845986,1
2724,2641535,1
2725,40943156,1
2726,72960,1
2727,69024476,1
2728,19479047,1
2729,1667215,1
2730,73387321,1
2731,72279516,1
2732,49131813,1
2733,45592437,1
2734,53938030,1
2735,6011506,1
2736,11668467,1
2737,72177967,1
2738,14308048,1
2739,15931980,1
2740,25009963,1
2741,20871142,1
2742,65545589,1
2743,51202078,1
2744,7710108,1
2745,59026190,1
2746,64721883,1
2747,72167128,1
2748,72715765,1
2749,61603041,1
2750,57243908,1
2751,46331138,1
2752,72938278,1
2753,60914731,1
2754,68103144,1
2755,75297463,1
2756,20994159,1
2757,75297291,1
2758,56939915,1
2759,17159705,1
2760,75297316,1
2761,54433458,1
2762,57992922,1
2763,59720422,1
2764,73634664,1
2765,60519410,1
2766,62566634,1
2767,47621161,1
2768,67164550,1
2769,65333005,1
2770,1405268,1
2771,66541076,1
2772,56198214,1
2773,60671252,1
2774,72528288,1
2775,47529730,1
2776,65139979,1
2777,59421417,1
2778,75305090,1
2779,16809159,1
2780,51972852,1
2781,29732295,1
2782,25293461,1
2783,74296460,1
2784,73619473,1
2785,60528906,1
2786,4777036,1
2787,49839668,1
2788,68662931,1
2789,62938502,1
2790,28106869,1
2791,75317320,1
2792,74989452,1
2793,70212590,1
2794,8976820,1
2795,72816314,1
2796,67339385,1
2797,73848285,1
2798,74853923,1
2799,55860049,1
2800,66266824,1
2801,50072942,1
2802,74713641,1
2803,68076307,1
2804,383219,1
2805,75325054,1
2806,63677340,1
2807,47268464,1
2808,26149541,1
2809,33735210,1
2810,28104062,1
2811,21519090,1
2812,16809063,1
2813,25853092,1
2814,64898298,1
2815,32438508,1
2816,54452364,1
2817,68187030,1
2818,25236075,1
2819,72570079,1
2820,60041151,1
2821,65563842,1
2822,67118519,1
2823,57581443,1
2824,48911378,1
2825,72345117,1
2826,68141594,1
2827,12517556,1
2828,75550971,1
2829,64585082,1
2830,65839714,1
2831,59558253,1
2832,66611012,1
2833,51461123,1
2834,70651964,1
2835,73561422,1
2836,57349062,1
2837,64867739,1
2838,56720918,1
2839,20797166,1
2840,68541400,1
2841,46825754,1
2842,48683947,1
2843,67115499,1
2844,49292706,1
2845,60488734,1
2846,63854864,1
2847,1703477,1
2848,64482233,1
2849,56209111,1
2850,64968811,1
2851,69553439,1
2852,39232850,1
2853,7379628,1
2854,50069277,1
2855,73921332,1
2856,50633747,1
2857,315880,1
2858,33748070,1
2859,75310685,1
2860,15824300,1
2861,41878175,1
2862,60811263,1
2863,48105784,1
2864,14414180,1
2865,75699250,1
2866,5912058,1
2867,67556419,1
2868,15299193,1
2869,68299165,1
2870,13784284,1
2871,74462326,1
2872,73956761,1
2873,73853191,1
2874,67166639,1
2875,2259843,1
2876,45999819,1
2877,64841038,1
2878,59615209,1
2879,19037750,1
2880,65079080,1
2881,20087066,1
2882,63330372,1
2883,69563715,1
2884,63538105,1
2885,73044302,1
2886,16579656,1
2887,67005808,1
2888,52362044,1
2889,10360498,1
2890,75716831,1
2891,73129898,1
2892,3050342,1
2893,56767034,1
2894,74749211,1
2895,65810716,1
2896,61103942,1
2897,16004390,1
2898,61660748,1
2899,15804296,1
2900,15670633,1
2901,23502424,1
2902,65357859,1
2903,72486480,1
2904,63980315,1
2905,58303200,1
2906,68409180,1
2907,29877155,1
2908,52052032,1
2909,62143057,1
2910,18611806,1
2911,71901643,1
2912,75714335,1
2913,74622007,1
2914,62590877,1
2915,60765956,1
2916,75714990,1
2917,74791127,1
2918,66069746,1
2919,20268203,1
2920,50114265,1
2921,33914022,1
2922,66459764,1
2923,44577011,1
2924,32981558,1
2925,15959015,1
2926,16354341,1
2927,69004391,1
2928,58603513,1
2929,65530819,1
2930,64994168,1
2931,56417300,1
2932,73041251,1
2933,59037299,1
2934,67704560,1
2935,49973589,1
2936,52167744,1
2937,9186424,1
2938,67989297,1
2939,75739011,1
2940,66781572,1
2941,75738820,1
2942,65091352,1
2943,37738124,1
2944,63878802,1
2945,27392436,1
2946,64927461,1
2947,10329685,1
2948,43063677,1
2949,69841700,1
2950,60281302,1
2951,5681302,1
2952,46026538,1
2953,63902600,1
2954,19946911,1
2955,50438342,1
2956,62952641,1
2957,66352818,1
2958,66817625,1
2959,29190376,1
2960,63415653,1
2961,56785944,1
2962,53252847,1
2963,62478134,1
2964,1889674,1
2965,56044036,1
2966,66836918,1
2967,54205050,1
2968,75753493,1
2969,56927786,1
2970,72226735,1
2971,66559000,1
2972,73220209,1
2973,53937733,1
2974,70362568,1
2975,75719612,1
2976,3965676,1
2977,6967505,1
2978,40512741,1
2979,57807638,1
2980,47745039,1
2981,53828931,1
2982,3190763,1
2983,20123234,1
2984,60875343,1
2985,17649442,1
2986,54180645,1
2987,33753625,1
2988,65511539,1
2989,75773896,1
2990,31561123,1
2991,36870624,1
2992,67781314,1
2993,14318377,1
2994,75781702,1
2995,66494784,1
2996,897501,1
2997,21700511,1
2998,63549582,1
2999,23782299,1
3000,470428,1
3001,50380772,1
3002,66906743,1
3003,18585719,1
3004,61192995,1
3005,2243181,1
3006,66792820,1
3007,49421553,1
3008,3930741,1
3009,38882717,1
3010,44219438,1
3011,15482843,1
3012,38701785,1
3013,65983722,1
3014,25632635,1
3015,61449669,1
3016,29959474,1
3017,70152318,1
3018,68188912,1
3019,65599311,1
3020,26144674,1
3021,58933770,1
3022,73945836,1
3023,56581283,1
3024,26478363,1
3025,40463400,1
3026,68198589,1
3027,68907509,1
3028,884629,1
3029,290928,1
3030,27473667,1
3031,15927930,1
3032,60558315,1
3033,73002505,1
3034,2279666,1
3035,47621363,1
3036,73569456,1
3037,1587979,1
3038,39736589,1
3039,877871,1
3040,188563,1
3041,60857828,1
3042,60775949,1
3043,40647333,1
3044,42867848,1
3045,60457555,1
3046,61550978,1
3047,1748158,1
3048,41411711,1
3049,69746628,1
3050,58206056,1
3051,2638221,1
3052,54869423,1
3053,65561518,1
3054,2484790,1
3055,58326717,1
3056,23630049,1
3057,61283997,1
3058,60573749,1
3059,68718282,1
3060,17088156,1
3061,64800165,1
3062,56051592,1
3063,68987838,1
3064,67182855,1
3065,65754116,1
3066,2244359,1
3067,69105658,1
3068,59034723,1
3069,59421588,1
3070,14410905,1
3071,67075253,1
3072,71283359,1
3073,26891085,1
3074,8456483,1
3075,15489207,1
3076,69420187,1
3077,62491115,1
3078,65144104,1
3079,71730192,1
3080,15919605,1
3081,74642366,1
3082,59865467,1
3083,72677103,1
3084,64736882,1
3085,54924058,1
3086,75838335,1
3087,34055417,1
3088,71887181,1
3089,69390123,1
3090,23786880,1
3091,69964338,1
3092,73751141,1
3093,26052256,1
3094,33412571,1
3095,60548888,1
3096,2563978,1
3097,6652479,1
3098,58412928,1
3099,54752919,1
3100,73591719,1
3101,37563644,1
3102,1621025,1
3103,71945804,1
3104,71722028,1
3105,60141362,1
3106,11043326,1
3107,26469439,1
3108,17091835,1
3109,71252282,1
3110,63543328,1
3111,75858879,1
3112,74502499,1
3113,59505660,1
3114,56346743,1
3115,75864867,1
3116,41979787,1
3117,72254614,1
3118,11610133,1
3119,72601051,1
3120,5094775,1
3121,68657951,1
3122,46454836,1
3123,36736895,1
3124,67494583,1
3125,67205400,1
3126,10984255,1
3127,67523046,1
3128,53773820,1
3129,68622425,1
3130,57345604,1
3131,19486540,1
3132,64528873,1
3133,13230631,1
3134,55633872,1
3135,75873842,1
3136,52725882,1
3137,34372494,1
3138,75883145,1
3139,21357220,1
3140,65808024,1
3141,65841036,1
3142,72574753,1
3143,39829733,1
3144,56725582,1
3145,69721755,1
3146,63596258,1
3147,59767496,1
3148,75861876,1
3149,8004471,1
3150,62654279,1
3151,13878439,1
3152,66220641,1
3153,14811627,1
3154,66552722,1
3155,75838526,1
3156,16564364,1
3157,1914431,1
3158,71822330,1
3159,21880782,1
3160,52683004,1
3161,7529267,1
3162,58318869,1
3163,71880325,1
3164,4470092,1
3165,65959534,1
3166,60813748,1
3167,53218163,1
3168,64862946,1
3169,72196439,1
3170,58854572,1
3171,28161527,1
3172,27250746,1
3173,75907779,1
3174,66412770,1
3175,67348891,1
3176,52125630,1
3177,47562679,1
3178,39505323,1
3179,68128591,1
3180,18312178,1
3181,2256980,1
3182,29732608,1
3183,4010033,1
3184,46982857,1
3185,72149089,1
3186,68595129,1
3187,75922766,1
3188,58941759,1
3189,1423849,1
3190,40063962,1
3191,59090324,1
3192,46998716,1
3193,21443941,1
3194,60281462,1
3195,47908292,1
3196,59540732,1
3197,34988815,1
3198,59220441,1
3199,69566370,1
3200,1451145,1
3201,75747586,1
3202,66349156,1
3203,66278390,1
3204,63677631,1
3205,63543658,1
3206,38244078,1
3207,38795710,1
3208,63422475,1
3209,75938269,1
3210,46635774,1
3211,54704933,1
3212,66997442,1
3213,60207754,1
3214,7914580,1
3215,33295042,1
3216,75956919,1
3217,12276216,1
3218,41046691,1
3219,12932061,1
3220,56979,1
3221,35493790,1
