Name of restaurant,City,Country Code,Day of week,Start time,End time
DiSotto Enoteca,Chicago,US,2,1700,0
DiSotto Enoteca,Chicago,US,3,1700,0
DiSotto Enoteca,Chicago,US,4,1700,100
DiSotto Enoteca,Chicago,US,5,1700,100
DiSotto Enoteca,Chicago,US,6,1700,2300
Distilled Chicago,Chicago,US,0,1700,200
Distilled Chicago,Chicago,US,1,1700,200
Distilled Chicago,Chicago,US,2,1700,200
Distilled Chicago,Chicago,US,3,1700,200
Distilled Chicago,Chicago,US,4,1700,200
Distilled Chicago,Chicago,US,5,1100,200
Distilled Chicago,Chicago,US,6,1100,200
Distilled,New,US,0,1600,0
Distilled,New,US,1,1600,0
Distilled,New,US,2,1600,0
Distilled,New,US,3,1600,200
Distilled,New,US,4,1600,200
Distilled,New,US,5,1100,200
Distilled,New,US,6,1100,2300
District 7 Pizzeria,Houston,US,0,1030,2100
District 7 Pizzeria,Houston,US,1,1030,2100
District 7 Pizzeria,Houston,US,2,1030,2100
District 7 Pizzeria,Houston,US,3,1030,2200
District 7 Pizzeria,Houston,US,4,1030,2200
District 7 Pizzeria,Houston,US,5,1030,2200
District 7 Pizzeria,Houston,US,6,1030,2200
District Commons,Washington,US,0,1130,2300
District Commons,Washington,US,1,1130,2300
District Commons,Washington,US,2,1130,2300
District Commons,Washington,US,3,1130,2300
District Commons,Washington,US,4,1130,0
District Commons,Washington,US,5,1100,0
District Commons,Washington,US,6,1100,2200
District of Pi,Washington,US,0,1100,2300
District of Pi,Washington,US,1,1100,2300
District of Pi,Washington,US,2,1100,2300
District of Pi,Washington,US,3,1100,2300
District of Pi,Washington,US,4,1100,0
District of Pi,Washington,US,5,1100,0
District of Pi,Washington,US,6,1100,2200
District One Kitchen Bar,Las,US,0,1100,200
District One Kitchen Bar,Las,US,2,1100,200
District One Kitchen Bar,Las,US,3,1100,200
District One Kitchen Bar,Las,US,4,1100,200
District One Kitchen Bar,Las,US,5,1100,200
District One Kitchen Bar,Las,US,6,1100,200
District Saigon,Astoria,US,0,1200,1530
District Saigon,Astoria,US,0,1700,2230
District Saigon,Astoria,US,1,1200,1530
District Saigon,Astoria,US,1,1700,2230
District Saigon,Astoria,US,2,1200,1530
District Saigon,Astoria,US,2,1700,2230
District Saigon,Astoria,US,3,1200,1530
District Saigon,Astoria,US,3,1700,2230
District Saigon,Astoria,US,4,1200,1530
District Saigon,Astoria,US,4,1700,2300
District Saigon,Astoria,US,5,1100,2300
District Saigon,Astoria,US,6,1100,2130
District Social,New,US,0,1130,200
District Social,New,US,1,1130,200
District Social,New,US,2,1130,200
District Social,New,US,3,1130,400
District Social,New,US,4,1130,400
District Social,New,US,5,1130,200
District Social,New,US,6,1130,30
District Taco,Washington,US,0,800,2200
District Taco,Washington,US,1,800,2200
District Taco,Washington,US,2,800,2200
District Taco,Washington,US,3,800,2200
District Taco,Washington,US,4,800,2200
District Taco,Washington,US,5,900,2200
District Taco,Washington,US,6,900,2200
District Taco,Washington,US,0,700,2200
District Taco,Washington,US,1,700,2200
District Taco,Washington,US,2,700,2200
District Taco,Washington,US,3,700,2200
District Taco,Washington,US,4,700,2200
District Taco,Washington,US,5,1000,2100
District Taco,Washington,US,6,1000,2100
District Taco,Washington,US,0,700,2200
District Taco,Washington,US,1,700,2200
District Taco,Washington,US,2,700,2200
District Taco,Washington,US,3,700,2200
District Taco,Washington,US,4,700,2200
District Taco,Washington,US,5,1000,2100
District Taco,Washington,US,6,1000,2100
Dixie Grill Grocery,Charlotte,US,0,700,2000
Dixie Grill Grocery,Charlotte,US,1,700,2000
Dixie Grill Grocery,Charlotte,US,2,700,2000
Dixie Grill Grocery,Charlotte,US,3,700,2000
Dixie Grill Grocery,Charlotte,US,4,700,2000
Dixie Grill Grocery,Charlotte,US,5,900,2000
Dixon House Food Court,Sydney,AU,0,1030,2030
Dixon House Food Court,Sydney,AU,1,1030,2030
Dixon House Food Court,Sydney,AU,2,1030,2030
Dixon House Food Court,Sydney,AU,3,1030,2030
Dixon House Food Court,Sydney,AU,4,1030,2030
Dixon House Food Court,Sydney,AU,5,1030,2030
Dixon House Food Court,Sydney,AU,6,1030,2030
Dizengoff NYC,New,US,0,1000,1900
Dizengoff NYC,New,US,1,1000,1900
Dizengoff NYC,New,US,2,1000,1900
Dizengoff NYC,New,US,3,1000,1900
Dizengoff NYC,New,US,4,1000,1900
Dizengoff NYC,New,US,5,1000,1900
Dizengoff NYC,New,US,6,1000,1900
DJs Taco Bar,Las,US,0,1100,0
DJs Taco Bar,Las,US,1,1100,0
DJs Taco Bar,Las,US,2,1100,0
DJs Taco Bar,Las,US,3,1100,0
DJs Taco Bar,Las,US,4,1100,400
DJs Taco Bar,Las,US,5,1100,400
DJs Taco Bar,Las,US,6,1100,0
Dobinsons Bakery Cafe,Canberra,AU,0,630,1730
Dobinsons Bakery Cafe,Canberra,AU,1,630,1730
Dobinsons Bakery Cafe,Canberra,AU,2,630,1730
Dobinsons Bakery Cafe,Canberra,AU,3,630,1730
Dobinsons Bakery Cafe,Canberra,AU,4,630,1830
Dobinsons Bakery Cafe,Canberra,AU,5,730,1730
Dobinsons Bakery Cafe,Canberra,AU,6,800,1700
Doc Bs Fresh Kitchen,Chicago,US,0,1100,2200
Doc Bs Fresh Kitchen,Chicago,US,1,1100,2200
Doc Bs Fresh Kitchen,Chicago,US,2,1100,2200
Doc Bs Fresh Kitchen,Chicago,US,3,1100,2200
Doc Bs Fresh Kitchen,Chicago,US,4,1100,2200
Doc Bs Fresh Kitchen,Chicago,US,5,1100,2200
Doc Bs Fresh Kitchen,Chicago,US,6,1100,2100
Doc Bs Fresh Kitchen River North,Chicago,US,0,1100,2200
Doc Bs Fresh Kitchen River North,Chicago,US,1,1100,2200
Doc Bs Fresh Kitchen River North,Chicago,US,2,1100,2200
Doc Bs Fresh Kitchen River North,Chicago,US,3,1100,2200
Doc Bs Fresh Kitchen River North,Chicago,US,4,1100,2200
Doc Bs Fresh Kitchen River North,Chicago,US,5,1100,2200
Doc Bs Fresh Kitchen River North,Chicago,US,6,1100,2100
Doc Martins,Melbourne,AU,0,730,2300
Doc Martins,Melbourne,AU,1,730,2300
Doc Martins,Melbourne,AU,2,730,2300
Doc Martins,Melbourne,AU,3,730,2300
Doc Martins,Melbourne,AU,4,730,100
Doc Martins,Melbourne,AU,5,1200,100
Docs Motorworks Bar Grill,Houston,US,0,1100,0
Docs Motorworks Bar Grill,Houston,US,1,1100,0
Docs Motorworks Bar Grill,Houston,US,2,1100,0
Docs Motorworks Bar Grill,Houston,US,3,1100,0
Docs Motorworks Bar Grill,Houston,US,4,1100,200
Docs Motorworks Bar Grill,Houston,US,5,1100,200
Docs Motorworks Bar Grill,Houston,US,6,1100,0
Dog Haus,Las,US,0,1100,400
Dog Haus,Las,US,1,1100,400
Dog Haus,Las,US,2,1100,400
Dog Haus,Las,US,3,1100,400
Dog Haus,Las,US,4,1100,400
Dog Haus,Las,US,5,1100,400
Dog Haus,Las,US,6,1100,400
Dog Tag Bakery,Washington,US,0,700,1800
Dog Tag Bakery,Washington,US,1,700,1800
Dog Tag Bakery,Washington,US,2,700,1800
Dog Tag Bakery,Washington,US,3,700,1800
Dog Tag Bakery,Washington,US,4,700,1800
Dog Tag Bakery,Washington,US,5,800,1800
Dog Tag Bakery,Washington,US,6,800,1800
Doka Square,New,US,1,1400,2330
Doka Square,New,US,2,1400,2330
Doka Square,New,US,3,1400,2330
Doka Square,New,US,4,1400,30
Doka Square,New,US,5,1230,30
Doka Square,New,US,6,1230,2200
Dolan Uyghur Food Heaven,Melbourne,AU,0,1130,2200
Dolan Uyghur Food Heaven,Melbourne,AU,1,1130,2200
Dolan Uyghur Food Heaven,Melbourne,AU,2,1130,2200
Dolan Uyghur Food Heaven,Melbourne,AU,3,1130,2200
Dolan Uyghur Food Heaven,Melbourne,AU,4,1130,2200
Dolan Uyghur Food Heaven,Melbourne,AU,5,1130,2200
Dolan Uyghur Food Heaven,Melbourne,AU,6,1130,2200
Dolce Vita,Houston,US,1,1700,2200
Dolce Vita,Houston,US,2,1700,2200
Dolce Vita,Houston,US,3,1700,2200
Dolce Vita,Houston,US,4,1700,2300
Dolce Vita,Houston,US,5,1130,2300
Dolce Vita,Houston,US,6,1130,2200
Dolce Vita Ristorante,Boston,US,0,1600,2200
Dolce Vita Ristorante,Boston,US,1,1600,2200
Dolce Vita Ristorante,Boston,US,2,1600,2200
Dolce Vita Ristorante,Boston,US,3,1300,2200
Dolce Vita Ristorante,Boston,US,4,1300,2200
Dolce Vita Ristorante,Boston,US,5,1300,2200
Dolce Vita Ristorante,Boston,US,6,1300,2200
Dolphin Bay,Boston,US,0,1100,2200
Dolphin Bay,Boston,US,1,1100,2200
Dolphin Bay,Boston,US,2,1100,2200
Dolphin Bay,Boston,US,3,1100,2200
Dolphin Bay,Boston,US,4,1100,2200
Dolphin Bay,Boston,US,5,1100,2200
Dolphin Bay,Boston,US,6,1100,2200
Domain Ayr,Auckland,NZ,0,700,1500
Domain Ayr,Auckland,NZ,1,700,1500
Domain Ayr,Auckland,NZ,2,700,1500
Domain Ayr,Auckland,NZ,3,700,1500
Domain Ayr,Auckland,NZ,4,700,1500
Domain Ayr,Auckland,NZ,5,800,1500
Domain Ayr,Auckland,NZ,6,800,1500
Dome,Perth,AU,0,700,2000
Dome,Perth,AU,1,700,2000
Dome,Perth,AU,2,700,2000
Dome,Perth,AU,3,700,2000
Dome,Perth,AU,4,700,2000
Dome,Perth,AU,5,700,2000
Dome,Perth,AU,6,700,2000
Dominique Bistro,New,US,0,800,0
Dominique Bistro,New,US,1,800,0
Dominique Bistro,New,US,2,800,0
Dominique Bistro,New,US,3,800,0
Dominique Bistro,New,US,4,800,100
Dominique Bistro,New,US,5,800,100
Dominique Bistro,New,US,6,800,0
Dominos,Liverpool,GB,0,1600,0
Dominos,Liverpool,GB,1,1600,0
Dominos,Liverpool,GB,2,1600,0
Dominos,Liverpool,GB,3,1600,0
Dominos,Liverpool,GB,4,1200,100
Dominos,Liverpool,GB,5,1200,100
Dominos Pizza,Canberra,AU,0,1100,2300
Dominos Pizza,Canberra,AU,1,1100,2300
Dominos Pizza,Canberra,AU,2,1100,2300
Dominos Pizza,Canberra,AU,3,1100,2300
Dominos Pizza,Canberra,AU,4,1100,0
Dominos Pizza,Canberra,AU,5,1100,0
Dominos Pizza,Canberra,AU,6,1100,2300
Domo Restaurant,Denver,US,0,1100,1400
Domo Restaurant,Denver,US,0,1700,2200
Domo Restaurant,Denver,US,1,1100,1400
Domo Restaurant,Denver,US,1,1700,2200
Domo Restaurant,Denver,US,2,1100,1400
Domo Restaurant,Denver,US,2,1700,2200
Domo Restaurant,Denver,US,3,1100,1400
Domo Restaurant,Denver,US,3,1700,2200
Domo Restaurant,Denver,US,4,1100,1400
Domo Restaurant,Denver,US,4,1700,2200
Domo Restaurant,Denver,US,5,1100,1400
Domo Restaurant,Denver,US,5,1700,2200
Domo Restaurant,Denver,US,6,1100,1400
Domo Restaurant,Denver,US,6,1700,2200
Don Costanzo,Glasgow,GB,1,1200,1430
Don Costanzo,Glasgow,GB,1,1700,2200
Don Costanzo,Glasgow,GB,2,1200,1430
Don Costanzo,Glasgow,GB,2,1700,2200
Don Costanzo,Glasgow,GB,3,1200,1430
Don Costanzo,Glasgow,GB,3,1700,2200
Don Costanzo,Glasgow,GB,4,1200,1430
Don Costanzo,Glasgow,GB,4,1700,2200
Don Costanzo,Glasgow,GB,5,1700,2200
Don Don,Melbourne,AU,0,1100,2100
Don Don,Melbourne,AU,1,1100,2100
Don Don,Melbourne,AU,2,1100,2100
Don Don,Melbourne,AU,3,1100,2100
Don Don,Melbourne,AU,4,1100,2100
Don Don,Melbourne,AU,5,1100,2100
Don Don,Melbourne,AU,6,1100,2100
Don Pistos,San,US,0,1730,2300
Don Pistos,San,US,1,1730,2300
Don Pistos,San,US,2,1730,2300
Don Pistos,San,US,3,1730,2300
Don Pistos,San,US,4,1730,2300
Don Pistos,San,US,5,1100,2300
Don Pistos,San,US,6,1000,2200
Don Too,Melbourne,AU,0,1100,1530
Don Too,Melbourne,AU,0,1700,2100
Don Too,Melbourne,AU,1,1100,1530
Don Too,Melbourne,AU,1,1700,2100
Don Too,Melbourne,AU,2,1100,1530
Don Too,Melbourne,AU,2,1700,2100
Don Too,Melbourne,AU,3,1100,1530
Don Too,Melbourne,AU,3,1700,2100
Don Too,Melbourne,AU,4,1100,1530
Don Too,Melbourne,AU,4,1700,2100
Don Too,Melbourne,AU,5,1700,2100
Dona Maria,Houston,US,1,700,1330
Dona Maria,Houston,US,2,700,1330
Dona Maria,Houston,US,3,700,1330
Dona Maria,Houston,US,4,700,1330
Dona Maria,Houston,US,5,730,1330
Dona Maria,Houston,US,6,730,1330
Dona Maria,San,US,0,900,2100
Dona Maria,San,US,1,900,2100
Dona Maria,San,US,2,900,2100
Dona Maria,San,US,3,900,2100
Dona Maria,San,US,4,900,2100
Dona Maria,San,US,5,900,2100
Dona Maria,San,US,6,900,2100
Donburi,Washington,US,0,1100,2200
Donburi,Washington,US,1,1100,2200
Donburi,Washington,US,2,1100,2200
Donburi,Washington,US,3,1100,2200
Donburi,Washington,US,4,1100,2200
Donburi,Washington,US,5,1100,2200
Donburi,Washington,US,6,1100,2200
Dong Phuong Tofu,San,US,0,800,2000
Dong Phuong Tofu,San,US,1,800,2000
Dong Phuong Tofu,San,US,3,800,2000
Dong Phuong Tofu,San,US,4,800,2000
Dong Phuong Tofu,San,US,5,800,2000
Dong Phuong Tofu,San,US,6,800,2000
Dong Thap Noodles,Seattle,US,0,1000,2100
Dong Thap Noodles,Seattle,US,2,1000,2100
Dong Thap Noodles,Seattle,US,3,1000,2100
Dong Thap Noodles,Seattle,US,4,1000,2100
Dong Thap Noodles,Seattle,US,5,1000,2100
Dong Thap Noodles,Seattle,US,6,1000,2100
Dong Ting Spring,Las,US,0,1000,2200
Dong Ting Spring,Las,US,1,1000,2200
Dong Ting Spring,Las,US,2,1000,2200
Dong Ting Spring,Las,US,3,1000,2200
Dong Ting Spring,Las,US,4,1000,2200
Dong Ting Spring,Las,US,5,1000,2200
Dong Ting Spring,Las,US,6,1000,2200
Donostia,London,GB,0,1800,2300
Donostia,London,GB,1,1230,1500
Donostia,London,GB,1,1800,2300
Donostia,London,GB,2,1230,1500
Donostia,London,GB,2,1800,2300
Donostia,London,GB,3,1230,1500
Donostia,London,GB,3,1800,2300
Donostia,London,GB,4,1230,1500
Donostia,London,GB,4,1800,2300
Donostia,London,GB,5,1230,1500
Donostia,London,GB,5,1800,2300
Donostia,London,GB,6,1300,1530
Donostia,London,GB,6,1700,2100
Donut Bar,Las,US,0,700,1300
Donut Bar,Las,US,1,700,1300
Donut Bar,Las,US,2,700,1300
Donut Bar,Las,US,3,700,1300
Donut Bar,Las,US,4,700,1300
Donut Bar,Las,US,5,800,1300
Donut Bar,Las,US,6,800,1300
Doretta Taverna Raw Bar,Boston,US,0,1130,2230
Doretta Taverna Raw Bar,Boston,US,1,1130,2230
Doretta Taverna Raw Bar,Boston,US,2,1130,2230
Doretta Taverna Raw Bar,Boston,US,3,1130,2230
Doretta Taverna Raw Bar,Boston,US,4,1130,2330
Doretta Taverna Raw Bar,Boston,US,5,1700,2330
Doretta Taverna Raw Bar,Boston,US,6,1700,2200
Dos Santos,Denver,US,0,1500,2200
Dos Santos,Denver,US,1,1100,2200
Dos Santos,Denver,US,2,1100,2200
Dos Santos,Denver,US,3,1100,2200
Dos Santos,Denver,US,4,1100,2200
Dos Santos,Denver,US,5,1000,2200
Dos Santos,Denver,US,6,1000,2100
Dos Urban Cantina,Chicago,US,2,1700,2200
Dos Urban Cantina,Chicago,US,3,1700,2200
Dos Urban Cantina,Chicago,US,4,1700,2300
Dos Urban Cantina,Chicago,US,5,1700,2300
Dos Urban Cantina,Chicago,US,6,1000,1400
Dos Urban Cantina,Chicago,US,6,1700,2200
Dosa Plaza Morningside,Brisbane,AU,0,1100,2200
Dosa Plaza Morningside,Brisbane,AU,1,1100,2200
Dosa Plaza Morningside,Brisbane,AU,2,1100,2200
Dosa Plaza Morningside,Brisbane,AU,3,1100,2200
Dosa Plaza Morningside,Brisbane,AU,4,1100,2200
Dosa Plaza Morningside,Brisbane,AU,5,1100,2200
Dosa Plaza Morningside,Brisbane,AU,6,1100,2200
Doshi House Cafu00e9,Houston,US,0,800,2000
Doshi House Cafu00e9,Houston,US,1,800,2000
Doshi House Cafu00e9,Houston,US,2,800,2000
Doshi House Cafu00e9,Houston,US,3,800,2000
Doshi House Cafu00e9,Houston,US,4,800,2000
Doshi House Cafu00e9,Houston,US,5,1100,2000
Dot Cafe,Boston,US,0,600,1600
Dot Cafe,Boston,US,1,600,1600
Dot Cafe,Boston,US,2,600,1600
Dot Cafe,Boston,US,3,600,1600
Dot Cafe,Boston,US,4,600,1600
Dot Cafe,Boston,US,5,600,1600
Dotties True Blue Cafe,San,US,0,730,1500
Dotties True Blue Cafe,San,US,3,730,1500
Dotties True Blue Cafe,San,US,4,730,1500
Dotties True Blue Cafe,San,US,5,730,1600
Dotties True Blue Cafe,San,US,6,730,1600
Double Apple Grill,Houston,US,0,1600,100
Double Apple Grill,Houston,US,1,1600,100
Double Apple Grill,Houston,US,2,1600,100
Double Apple Grill,Houston,US,3,1600,100
Double Apple Grill,Houston,US,4,1600,200
Double Apple Grill,Houston,US,5,1600,200
Double Apple Grill,Houston,US,6,1600,100
Double Chin,Boston,US,0,1100,2300
Double Chin,Boston,US,1,1100,2300
Double Chin,Boston,US,2,1100,2300
Double Chin,Boston,US,3,1100,400
Double Chin,Boston,US,4,1100,400
Double Chin,Boston,US,5,1100,400
Double Chin,Boston,US,6,1100,2300
Double Shot,Deakin,AU,0,700,1700
Double Shot,Deakin,AU,1,700,1700
Double Shot,Deakin,AU,2,700,1700
Double Shot,Deakin,AU,3,700,1700
Double Shot,Deakin,AU,4,700,1700
Double Shot,Deakin,AU,5,700,1600
Double Shot,Deakin,AU,6,700,1600
Doughboy Donuts Deli,Boston,US,0,0,0
Doughboy Donuts Deli,Boston,US,1,0,0
Doughboy Donuts Deli,Boston,US,2,0,0
Doughboy Donuts Deli,Boston,US,3,0,0
Doughboy Donuts Deli,Boston,US,4,0,0
Doughboy Donuts Deli,Boston,US,5,0,0
Doughboy Donuts Deli,Boston,US,6,0,0
Doux Amour,Sydney,AU,1,1000,2000
Doux Amour,Sydney,AU,2,1000,2000
Doux Amour,Sydney,AU,3,1000,2000
Doux Amour,Sydney,AU,4,1000,2000
Doux Amour,Sydney,AU,5,1000,2000
Doux Amour,Sydney,AU,6,1030,1400
Douzo,Boston,US,0,1130,2330
Douzo,Boston,US,1,1130,2330
Douzo,Boston,US,2,1130,2330
Douzo,Boston,US,3,1130,2330
Douzo,Boston,US,4,1130,2330
Douzo,Boston,US,5,1130,2330
Douzo,Boston,US,6,1130,2330
Down House,Houston,US,0,900,2200
Down House,Houston,US,1,900,2200
Down House,Houston,US,2,900,2200
Down House,Houston,US,3,900,2200
Down House,Houston,US,4,900,2300
Down House,Houston,US,5,900,2300
Down House,Houston,US,6,900,2100
Down the Street,Houston,US,0,1400,0
Down the Street,Houston,US,1,1400,0
Down the Street,Houston,US,2,1400,0
Down the Street,Houston,US,3,1400,200
Down the Street,Houston,US,4,1200,200
Down the Street,Houston,US,5,900,200
Down the Street,Houston,US,6,900,0
Downtown Louies Lounge,Detroit,US,0,1100,2300
Downtown Louies Lounge,Detroit,US,1,1100,2300
Downtown Louies Lounge,Detroit,US,2,1100,2300
Downtown Louies Lounge,Detroit,US,3,1100,2300
Downtown Louies Lounge,Detroit,US,4,1100,0
Downtown Louies Lounge,Detroit,US,5,1600,0
Downtown Poki,San,US,0,1000,2000
Downtown Poki,San,US,1,1000,2000
Downtown Poki,San,US,2,1000,2000
Downtown Poki,San,US,3,1000,2000
Downtown Poki,San,US,4,1000,2000
Downtown Poki,San,US,5,1000,2000
Downtown Poki,San,US,6,1100,1930
Du00f4me Trinity,Perth,AU,0,800,1700
Du00f4me Trinity,Perth,AU,1,800,1700
Du00f4me Trinity,Perth,AU,2,800,1700
Du00f4me Trinity,Perth,AU,3,800,1700
Du00f4me Trinity,Perth,AU,4,800,1700
Du00f4me Trinity,Perth,AU,5,800,1700
Du00f4me Trinity,Perth,AU,6,800,1700
Du00f6garz Du00f6ner,Houston,US,0,1000,2100
Du00f6garz Du00f6ner,Houston,US,1,1000,2100
Du00f6garz Du00f6ner,Houston,US,2,1000,2100
Du00f6garz Du00f6ner,Houston,US,3,1000,2100
Du00f6garz Du00f6ner,Houston,US,4,1000,2200
Du00f6garz Du00f6ner,Houston,US,5,1000,2200
Du00f6garz Du00f6ner,Houston,US,6,1000,2100
Dragon Boy Japanese Noodle Bar,Sydney,AU,0,1130,2200
Dragon Boy Japanese Noodle Bar,Sydney,AU,1,1130,2200
Dragon Boy Japanese Noodle Bar,Sydney,AU,2,1130,2200
Dragon Boy Japanese Noodle Bar,Sydney,AU,3,1130,2200
Dragon Boy Japanese Noodle Bar,Sydney,AU,4,1130,2200
Dragon Boy Japanese Noodle Bar,Sydney,AU,5,1130,2200
Dragon Castle,London,GB,0,1200,2300
Dragon Castle,London,GB,1,1200,2300
Dragon Castle,London,GB,2,1200,2300
Dragon Castle,London,GB,3,1200,2300
Dragon Castle,London,GB,4,1200,2330
Dragon Castle,London,GB,5,1200,2330
Dragon Castle,London,GB,6,1200,2300
Dragon Grille,Las,US,0,1100,2200
Dragon Grille,Las,US,1,1100,2200
Dragon Grille,Las,US,2,1100,2200
Dragon Grille,Las,US,3,1100,2200
Dragon Grille,Las,US,4,1100,0
Dragon Grille,Las,US,5,1100,0
DragonEats,San,US,0,1100,1600
DragonEats,San,US,1,1100,1600
DragonEats,San,US,2,1100,1600
DragonEats,San,US,3,1100,1600
DragonEats,San,US,4,1100,1600
DragonEats,San,US,0,1100,1800
DragonEats,San,US,1,1100,1800
DragonEats,San,US,2,1100,1800
DragonEats,San,US,3,1100,1800
DragonEats,San,US,4,1100,1800
DragonEats,San,US,5,1100,1800
DragonEats,San,US,6,1100,1700
Dragonfly Cafe,London,GB,0,0,2300
Dragonfly Cafe,London,GB,1,0,2300
Dragonfly Cafe,London,GB,2,0,2300
Dragonfly Cafe,London,GB,3,0,2300
Dragonfly Cafe,London,GB,4,0,2300
Dragonfly Cafe,London,GB,5,0,2300
Dragonfly Cafe,London,GB,6,0,2300
Dram,Birmingham,US,0,1600,2300
Dram,Birmingham,US,1,1600,2300
Dram,Birmingham,US,2,1600,0
Dram,Birmingham,US,3,1600,0
Dram,Birmingham,US,4,1600,100
Dram,Birmingham,US,5,1600,100
Dram,Birmingham,US,6,1000,1500
Draught,Charlotte,US,0,1100,0
Draught,Charlotte,US,1,1100,0
Draught,Charlotte,US,2,1100,0
Draught,Charlotte,US,3,1100,200
Draught,Charlotte,US,4,1100,200
Draught,Charlotte,US,5,1100,200
Draught,Charlotte,US,6,1100,2200
Dreamland BarBQue,Birmingham,US,0,1000,2200
Dreamland BarBQue,Birmingham,US,1,1000,2200
Dreamland BarBQue,Birmingham,US,2,1000,2200
Dreamland BarBQue,Birmingham,US,3,1000,2200
Dreamland BarBQue,Birmingham,US,4,1000,2300
Dreamland BarBQue,Birmingham,US,5,1000,2300
Dreamland BarBQue,Birmingham,US,6,1100,2100
Dresslers Charlotte,Charlotte,US,0,1130,1400
Dresslers Charlotte,Charlotte,US,0,1700,2200
Dresslers Charlotte,Charlotte,US,1,1130,1400
Dresslers Charlotte,Charlotte,US,1,1700,2200
Dresslers Charlotte,Charlotte,US,2,1130,1400
Dresslers Charlotte,Charlotte,US,2,1700,2200
Dresslers Charlotte,Charlotte,US,3,1130,1400
Dresslers Charlotte,Charlotte,US,3,1700,2200
Dresslers Charlotte,Charlotte,US,4,1130,1400
Dresslers Charlotte,Charlotte,US,4,1700,2200
Dresslers Charlotte,Charlotte,US,5,1700,2300
Dresslers Charlotte,Charlotte,US,6,1700,2100
Drews BBQ,Houston,US,2,1100,1600
Drews BBQ,Houston,US,3,1100,1900
Drews BBQ,Houston,US,4,1100,2100
Drews BBQ,Houston,US,5,1100,2100
Drews BBQ,Houston,US,6,1200,1600
Drexel House,Houston,US,0,800,2200
Drexel House,Houston,US,1,800,2200
Drexel House,Houston,US,2,800,2200
Drexel House,Houston,US,3,800,2200
Drexel House,Houston,US,4,800,2300
Drexel House,Houston,US,5,1100,2300
Drexel House,Houston,US,6,1000,2100
Drink,Boston,US,0,1600,100
Drink,Boston,US,1,1600,100
Drink,Boston,US,2,1600,100
Drink,Boston,US,3,1600,100
Drink,Boston,US,4,1600,100
Drink,Boston,US,5,1600,100
Drink,Boston,US,6,1600,100
Drunken Rice,Sydney,AU,0,900,200
Drunken Rice,Sydney,AU,1,900,200
Drunken Rice,Sydney,AU,2,900,200
Drunken Rice,Sydney,AU,3,900,200
Drunken Rice,Sydney,AU,4,900,200
Drunken Rice,Sydney,AU,5,900,200
Drunken Rice,Sydney,AU,6,900,200
Dry Creek Grill,San,US,0,1700,2200
Dry Creek Grill,San,US,1,1700,2200
Dry Creek Grill,San,US,2,1700,2200
Dry Creek Grill,San,US,3,1700,2200
Dry Creek Grill,San,US,4,1700,0
Dry Creek Grill,San,US,5,1700,0
Dry Creek Grill,San,US,6,1700,2200
Drydock Cafe,Boston,US,0,500,1600
Drydock Cafe,Boston,US,1,500,1600
Drydock Cafe,Boston,US,2,500,1600
Drydock Cafe,Boston,US,3,500,2100
Drydock Cafe,Boston,US,4,500,2100
DuPars,Las,US,0,0,0
DuPars,Las,US,1,0,0
DuPars,Las,US,2,0,0
DuPars,Las,US,3,0,0
DuPars,Las,US,4,0,0
DuPars,Las,US,5,0,0
DuPars,Las,US,6,0,0
Duck Donuts,Charlotte,US,0,600,1500
Duck Donuts,Charlotte,US,1,600,1500
Duck Donuts,Charlotte,US,2,600,1900
Duck Donuts,Charlotte,US,3,600,1900
Duck Donuts,Charlotte,US,4,600,1900
Duck Donuts,Charlotte,US,5,600,1900
Duck Donuts,Charlotte,US,6,600,1500
Duck Duck Goat,Chicago,US,0,1630,2230
Duck Duck Goat,Chicago,US,1,1630,2230
Duck Duck Goat,Chicago,US,2,1630,2230
Duck Duck Goat,Chicago,US,3,1630,2230
Duck Duck Goat,Chicago,US,4,1630,2330
Duck Duck Goat,Chicago,US,5,1630,2330
Duck Duck Goat,Chicago,US,6,1000,1300
Duck Duck Goat,Chicago,US,6,1630,2230
Duckworths Grill Taphouse,Charlotte,US,0,1100,200
Duckworths Grill Taphouse,Charlotte,US,1,1100,200
Duckworths Grill Taphouse,Charlotte,US,2,1100,200
Duckworths Grill Taphouse,Charlotte,US,3,1100,200
Duckworths Grill Taphouse,Charlotte,US,4,1100,200
Duckworths Grill Taphouse,Charlotte,US,5,1100,200
Duckworths Grill Taphouse,Charlotte,US,6,1100,200
Dudley Cafe,Boston,US,0,700,1900
Dudley Cafe,Boston,US,1,700,1900
Dudley Cafe,Boston,US,2,700,1900
Dudley Cafe,Boston,US,3,700,1900
Dudley Cafe,Boston,US,4,700,1900
Dudley Cafe,Boston,US,5,900,1700
Dudley Cafe,Boston,US,6,900,1700
Dudley Dough,Boston,US,0,900,2100
Dudley Dough,Boston,US,1,900,2100
Dudley Dough,Boston,US,2,900,2100
Dudley Dough,Boston,US,3,900,2100
Dudley Dough,Boston,US,4,900,2100
Dudley Dough,Boston,US,5,900,2100
Due South,Washington,US,0,1100,2200
Due South,Washington,US,1,1100,2200
Due South,Washington,US,2,1100,2200
Due South,Washington,US,3,1100,2200
Due South,Washington,US,4,1100,2300
Due South,Washington,US,5,1100,2300
Due South,Washington,US,6,1100,2200
Dukes Chowder House,Seattle,US,0,1100,2300
Dukes Chowder House,Seattle,US,1,1100,2300
